CUSTOMER;PRODOTTO;YW;START_DATE;END_DATE;PriceUnits;PriceVolume;Units;Volume;Value;WD
Customer G;BABY DRY CP;2019-24;43626;43632;8,033870968;59,29761905;186;25,2;1494,3;72
Customer G;BABY DRY CP;2019-25;43633;43639;8,076097561;59,12857143;205;28;1655,6;81
Customer G;BABY DRY CP;2019-26;43640;43646;7,954545455;57,27272727;198;27,5;1575;81
Customer G;BABY DRY CP;2019-27;43647;43653;7,909019608;56,02222222;255;36;2016,8;82
Customer G;BABY DRY CP;2019-28;43654;43660;8,204975124;58,69039146;201;28,1;1649,2;88
Customer G;BABY DRY CP;2019-29;43661;43667;8,210555556;59,35341365;180;24,9;1477,9;95
Customer G;BABY DRY CP;2019-30;43668;43674;8,189285714;58,79487179;168;23,4;1375,8;85
Customer G;BABY DRY CP;2019-31;43675;43681;8,150810811;57,55343511;185;26,2;1507,9;86
Customer G;BABY DRY CP;2019-32;43682;43688;8,174742268;57,87956204;194;27,4;1585,9;80
Customer G;BABY DRY CP;2019-33;43689;43695;8,178421053;58,19850187;190;26,7;1553,9;80
Customer G;BABY DRY CP;2019-34;43696;43702;7,878698225;53,04780876;169;25,1;1331,5;69
Customer G;BABY DRY CP;2019-35;43703;43709;8,075;59,00961538;152;20,8;1227,4;84
Customer G;BABY DRY CP;2019-36;43710;43716;8,022404372;56,68339768;183;25,9;1468,1;88
Customer G;BABY DRY CP;2019-37;43717;43723;8,075;56,62151394;176;25,1;1421,2;75
Customer G;BABY DRY CP;2019-38;43724;43730;7,88908046;56,25819672;174;24,4;1372,7;84
Customer G;BABY DRY CP;2019-39;43731;43737;8,07027027;56,07511737;148;21,3;1194,4;61
Customer G;BABY DRY CP;2019-40;43738;43744;8,163779528;56,04324324;127;18,5;1036,8;64
Customer G;BABY DRY CP;2019-41;43745;43751;8,062913907;58,81642512;151;20,7;1217,5;57
Customer G;BABY DRY CP;2019-42;43752;43758;7,844067797;56,43902439;118;16,4;925,6;57
Customer G;BABY DRY CP;2019-43;43759;43765;8,061904762;57,14767932;168;23,7;1354,4;85
Customer G;BABY DRY CP;2019-44;43766;43772;8,175847458;58,64741641;236;32,9;1929,5;90
Customer G;BABY DRY CP;2019-45;43773;43779;7,892146597;56,24626866;191;26,8;1507,4;81
Customer G;BABY DRY CP;2019-46;43780;43786;8,2;60,26855124;208;28,3;1705,6;84
Customer G;BABY DRY CP;2019-47;43787;43793;8,195336788;59,46240602;193;26,6;1581,7;80
Customer G;BABY DRY CP;2019-48;43794;43800;8,078082192;58,77408638;219;30,1;1769,1;81
Customer G;BABY DRY CP;2019-49;43801;43807;8,019480519;58,62341772;231;31,6;1852,5;89
Customer G;BABY DRY CP;2019-50;43808;43814;8,201204819;60,41715976;249;33,8;2042,1;95
Customer G;BABY DRY CP;2019-51;43815;43821;7,972932331;57,31891892;266;37;2120,8;86
Customer G;BABY DRY CP;2019-52;43822;43828;8,172862454;59,74184783;269;36,8;2198,5;91
Customer G;BABY DRY CP;2020-01;43829;43835;8,181506849;59,87468672;292;39,9;2389;85
Customer G;BABY DRY CP;2020-02;43836;43842;8,323272727;61,03733333;275;37,5;2288,9;83
Customer G;BABY DRY CP;2020-03;43843;43849;8,068269231;58,67832168;208;28,6;1678,2;93
Customer G;BABY DRY CP;2020-04;43850;43856;8,094042553;58,88854489;235;32,3;1902,1;87
Customer G;BABY DRY CP;2020-05;43857;43863;8,205392157;59,14840989;204;28,3;1673,9;75
Customer G;BABY DRY CP;2020-06;43864;43870;8,328634361;61,58306189;227;30,7;1890,6;83
Customer G;BABY DRY CP;2020-07;43871;43877;8,174566474;59,17154812;173;23,9;1414,2;85
Customer G;BABY DRY CP;2020-08;43878;43884;7,912209302;57,9106383;172;23,5;1360,9;77
Customer G;BABY DRY CP;2020-09;43885;43891;8,234634146;61,83516484;205;27,3;1688,1;74
Customer G;BABY DRY CP;2020-10;43892;43898;8,304402516;61,41395349;159;21,5;1320,4;84
Customer G;BABY DRY CP;2020-11;43899;43905;8,428787879;62,85875706;264;35,4;2225,2;84
Customer G;BABY DRY CP;2020-12;43906;43912;8,205813953;60,31623932;172;23,4;1411,4;73
Customer G;BABY DRY CP;2020-13;43913;43919;8,253140097;60,36749117;207;28,3;1708,4;82
Customer G;BABY DRY CP;2020-14;43920;43926;8,222807018;60,08974359;171;23,4;1406,1;61
Customer G;BABY DRY CP;2020-15;43927;43933;8,071794872;60,53846154;195;26;1574;73
Customer G;BABY DRY CP;2020-16;43934;43940;8,245555556;61,0781893;180;24,3;1484,2;77
Customer G;BABY DRY CP;2020-17;43941;43947;8,235813953;60,84879725;215;29,1;1770,7;74
Customer G;BABY DRY CP;2020-18;43948;43954;8,075690608;59,41869919;181;24,6;1461,7;66
Customer G;BABY DRY CP;2020-19;43955;43961;7,996984925;58,29304029;199;27,3;1591,4;64
Customer G;BABY DRY CP;2020-20;43962;43968;7,942857143;57,42723005;154;21,3;1223,2;68
Customer G;BABY DRY CP;2020-21;43969;43975;8,133823529;58,84042553;136;18,8;1106,2;76
Customer G;BABY DRY CP;2020-22;43976;43982;7,947031963;57,82059801;219;30,1;1740,4;72
Customer G;BABY DRY CP;2020-23;43983;43989;8,104761905;59,60311284;189;25,7;1531,8;71
Customer G;BABY DRY CP;2020-24;43990;43996;7,916129032;55,98479087;186;26,3;1472,4;74
Customer G;BABY DRY CP;2020-25;43997;44003;8,016939891;58,684;183;25;1467,1;79
Customer G;BABY DRY CP;2020-26;44004;44010;7,990049751;57,97833935;201;27,7;1606;87
Customer G;BABY DRY CP;2020-27;44011;44017;8,02;57,73151751;185;25,7;1483,7;67
Customer G;BABY DRY CP;2020-28;44018;44024;8,045833333;57,64179104;192;26,8;1544,8;68
Customer G;BABY DRY CP;2020-29;44025;44031;8,065;58,65454545;160;22;1290,4;87
Customer G;BABY DRY CP;2020-30;44032;44038;8,234463277;59,73360656;177;24,4;1457,5;80
Customer G;BABY DRY CP;2020-31;44039;44045;8,271428571;58,33208955;189;26,8;1563,3;76
Customer G;BABY DRY CP;2020-32;44046;44052;8,055882353;57,54201681;170;23,8;1369,5;74
Customer G;BABY DRY CP;2020-33;44053;44059;8,195631068;58,21724138;206;29;1688,3;73
Customer G;BABY DRY CP;2020-34;44060;44066;8,055778894;56,84751773;199;28,2;1603,1;82
Customer G;BABY DRY CP;2020-35;44067;44073;7,938425926;55,49190939;216;30,9;1714,7;83
Customer G;BABY DRY CP;2020-36;44074;44080;8,00106383;58,07722008;188;25,9;1504,2;72
Customer G;BABY DRY CP;2020-37;44081;44087;7,989268293;57,06620209;205;28,7;1637,8;82
Customer G;BABY DRY CP;2020-38;44088;44094;7,979738562;55,49545455;153;22;1220,9;72
Customer G;BABY DRY CP;2020-39;44095;44101;8,009467456;58,85217391;169;23;1353,6;69
Customer G;BABY DRY CP;2020-40;44102;44108;8,050505051;57,54512635;198;27,7;1594;87
Customer G;BABY DRY CP;2020-41;44109;44115;7,996335079;57,63396226;191;26,5;1527,3;86
Customer G;BABY DRY CP;2020-42;44116;44122;8,076190476;55,47663551;147;21,4;1187,2;75
Customer G;BABY DRY CP;2020-43;44123;44129;7,968027211;56,0430622;147;20,9;1171,3;66
Customer G;BABY DRY CP;2020-44;44130;44136;7,901123596;55,37007874;178;25,4;1406,4;72
Customer G;BABY DRY CP;2020-45;44137;44143;7,952;56,26415094;150;21,2;1192,8;70
Customer G;BABY DRY CP;2020-46;44144;44150;7,802994012;54,29583333;167;24;1303,1;70
Customer G;BABY DRY CP;2020-47;44151;44157;7,903311258;57,65217391;151;20,7;1193,4;72
Customer G;BABY DRY CP;2020-48;44158;44164;7,962992126;55,87292818;127;18,1;1011,3;56
Customer G;BABY DRY CP;2020-49;44165;44171;7,838571429;53,53170732;140;20,5;1097,4;63
Customer G;BABY DRY CP;2020-50;44172;44178;7,933333333;55,57360406;138;19,7;1094,8;67
Customer G;BABY DRY CP;2020-51;44179;44185;7,892063492;54,63736264;126;18,2;994,4;62
Customer G;BABY DRY CP;2020-52;44186;44192;7,902189781;57,58510638;137;18,8;1082,6;71
Customer G;BABY DRY CP;2021-00;44193;44199;7,774566474;56,04166667;173;24;1345;71
Customer G;BABY DRY CP;2021-01;44200;44206;7,359174312;53,12251656;218;30,2;1604,3;75
Customer G;BABY DRY CP;2021-02;44207;44213;6,942211055;51,54850746;199;26,8;1381,5;91
Customer G;BABY DRY CP;2021-03;44214;44220;7,417045455;53,5;176;24,4;1305,4;85
Customer G;BABY DRY CP;2021-04;44221;44227;7,806666667;55,49763033;150;21,1;1171;74
Customer G;BABY DRY CP;2021-05;44228;44234;7,887214612;57,00660066;219;30,3;1727,3;80
Customer G;BABY DRY CP;2021-06;44235;44241;7,753275109;56,36507937;229;31,5;1775,5;89
Customer G;BABY DRY CP;2021-07;44242;44248;7,813235294;56,925;204;28;1593,9;88
Customer G;BABY DRY CP;2021-08;44249;44255;7,767179487;57,80916031;195;26,2;1514,6;87
Customer G;BABY DRY CP;2021-09;44256;44262;7,884090909;57,81666667;176;24;1387,6;81
Customer G;BABY DRY CP;2021-10;44263;44269;7,75;55,12552301;170;23,9;1317,5;80
Customer G;BABY DRY CP;2021-11;44270;44276;7,754304636;54,71495327;151;21,4;1170,9;65
Customer G;BABY DRY CP;2021-12;44277;44283;7,823448276;55,8817734;145;20,3;1134,4;64
Customer G;BABY DRY CP;2021-13;44284;44290;7,72202381;54,73839662;168;23,7;1297,3;67
Customer G;BABY DRY CP;2021-14;44291;44297;7,633522727;55,74688797;176;24,1;1343,5;75
Customer G;BABY DRY CP;2021-15;44298;44304;7,788082902;56,5075188;193;26,6;1503,1;74
Customer G;BABY DRY CP;2021-16;44305;44311;7,762777778;57,26639344;180;24,4;1397,3;75
Customer G;BABY DRY CP;2021-17;44312;44318;7,851546392;56,8358209;194;26,8;1523,2;77
Customer G;BABY DRY CP;2021-18;44319;44325;7,958389262;58,99502488;149;20,1;1185,8;69
Customer G;BABY DRY CP;2021-19;44326;44332;8,091256831;58,99203187;183;25,1;1480,7;77
Customer G;BABY DRY CP;2021-20;44333;44339;7,993243243;57,14975845;148;20,7;1183;69
Customer G;BABY DRY CP;2021-21;44340;44346;8,030113636;59,63291139;176;23,7;1413,3;79
Customer G;BABY DRY CP;2021-22;44347;44353;7,997740113;57,77959184;177;24,5;1415,6;72
Customer G;BABY DRY CP;2021-23;44354;44360;7,997687861;58,13445378;173;23,8;1383,6;79
Customer G;BABY DRY CP;2021-24;44361;44367;8,075460123;59,29279279;163;22,2;1316,3;78
Customer G;BABY DRY CP;2021-25;44368;44374;8,040540541;58,56299213;185;25,4;1487,5;80
Customer G;BABY DRY CP;2021-26;44375;44381;7,947567568;56,33333333;185;26,1;1470,3;76
Customer G;BABY DRY CP;2021-27;44382;44388;7,944117647;57,71367521;170;23,4;1350,5;78
Customer G;BABY DRY CP;2021-28;44389;44395;8,110227273;58,02439024;176;24,6;1427,4;71
Customer G;BABY DRY CP;2021-29;44396;44402;8,21372549;58,18055556;153;21,6;1256,7;71
Customer G;BABY DRY CP;2021-30;44403;44409;8,027428571;57,33877551;175;24,5;1404,8;67
Customer G;BABY DRY ESA;2018-17;43213;43219;34,6;41,07762557;26;21,9;899,6;13
Customer G;BABY DRY ESA;2018-18;43220;43226;28,36972344;35,00516367;2748;2227,1;77960;100
Customer G;BABY DRY ESA;2018-19;43227;43233;28,37577922;34,66775089;1540;1260,5;43698,7;100
Customer G;BABY DRY ESA;2018-20;43234;43240;29,25125786;35,38189426;318;262,9;9301,9;46
Customer G;BABY DRY ESA;2018-21;43241;43247;29,87589286;35,74893162;112;93,6;3346,1;30
Customer G;BABY DRY ESA;2018-22;43248;43254;30,72692308;37,21583851;78;64,4;2396,7;25
Customer G;BABY DRY ESA;2018-23;43255;43261;29,54466146;35,8910155;3072;2528,8;90761,2;100
Customer G;BABY DRY ESA;2018-24;43262;43268;29,80146299;35,98223192;1162;962,4;34629,3;94
Customer G;BABY DRY ESA;2018-25;43269;43275;29,12577778;36,67207611;225;178,7;6553,3;35
Customer G;BABY DRY ESA;2018-26;43276;43282;30,07647059;36,65232975;68;55,8;2045,2;23
Customer G;BABY DRY ESA;2018-27;43283;43289;29,27173913;33,41191067;46;40,3;1346,5;19
Customer G;BABY DRY ESA;2018-28;43290;43296;29,46612903;36,03353057;62;50,7;1826,9;22
Customer G;BABY DRY ESA;2018-29;43297;43303;29,56666667;35,12871287;24;20,2;709,6;5
Customer G;BABY DRY ESA;2018-30;43304;43310;28,98;33,69767442;5;4,3;144,9;5
Customer G;BABY DRY ESA;2018-31;43311;43317;27,8;30,05405405;4;3,7;111,2;8
Customer G;BABY DRY ESA;2018-32;43318;43324;28,9040293;34,38756537;819;688,4;23672,4;94
Customer G;BABY DRY ESA;2018-33;43325;43331;28,93038138;34,88332034;1547;1283;44755,3;95
Customer G;BABY DRY ESA;2018-34;43332;43338;28,18992248;33,7964684;129;107,6;3636,5;26
Customer G;BABY DRY ESA;2018-35;43339;43345;32,33382353;38,98404255;68;56,4;2198,7;30
Customer G;BABY DRY ESA;2018-36;43346;43352;31,67078652;38,82506887;89;72,6;2818,7;37
Customer G;BABY DRY ESA;2018-37;43353;43359;29,521652;35,83796131;2046;1685,4;60401,3;100
Customer G;BABY DRY ESA;2018-38;43360;43366;29,20912698;35,28619367;756;625,8;22082,1;96
Customer G;BABY DRY ESA;2018-39;43367;43373;31,49375;37,52446809;112;94;3527,3;38
Customer G;BABY DRY ESA;2018-40;43374;43380;32,30571429;37,31683168;35;30,3;1130,7;14
Customer G;BABY DRY ESA;2018-41;43381;43387;30,5625;35,43478261;16;13,8;489;14
Customer G;BABY DRY ESA;2018-42;43388;43394;29,67272727;34;11;9,6;326,4;5
Customer G;BABY DRY ESA;2018-43;43395;43401;31,15;34,61111111;6;5,4;186,9;8
Customer G;BABY DRY ESA;2018-44;43402;43408;30,925;36,92537313;8;6,7;247,4;7
Customer G;BABY DRY ESA;2018-45;43409;43415;29,15;32,38888889;2;1,8;58,3;8
Customer G;BABY DRY ESA;2018-46;43416;43422;49;61,25;1;0,8;49;3
Customer G;BABY DRY ESA;2018-47;43423;43429;29,32761905;35,23340961;210;174,8;6158,8;45
Customer G;BABY DRY ESA;2018-48;43430;43436;29,7275;36,47546012;40;32,6;1189,1;18
Customer G;BABY DRY ESA;2018-49;43437;43443;41,96666667;49,37254902;6;5,1;251,8;5
Customer G;BABY DRY ESA;2018-50;43444;43450;29,24294118;35,23245925;510;423,3;14913,9;76
Customer G;BABY DRY ESA;2018-51;43451;43457;29,28315881;35,19876232;1146;953,4;33558,5;87
Customer G;BABY DRY ESA;2018-52;43458;43464;29,80390805;35,53919956;435;364,8;12964,7;57
Customer G;BABY DRY ESA;2019-01;43465;43471;32,1046729;38,90373726;107;88,3;3435,2;30
Customer G;BABY DRY ESA;2019-02;43472;43478;34,17916667;40,60891089;24;20,2;820,3;17
Customer G;BABY DRY ESA;2019-03;43479;43485;32,23636364;34,59512195;22;20,5;709,2;27
Customer G;BABY DRY ESA;2019-04;43486;43492;31,1;33,32142857;12;11,2;373,2;15
Customer G;BABY DRY ESA;2019-05;43493;43499;28,11002009;34,18148227;3982;3274,7;111934,1;100
Customer G;BABY DRY ESA;2019-06;43500;43506;28,01513672;33,64116095;2048;1705,5;57375;97
Customer G;BABY DRY ESA;2019-07;43507;43513;30,8928934;36,35543608;197;167,4;6085,9;42
Customer G;BABY DRY ESA;2019-08;43514;43520;29,48828125;35,3417603;128;106,8;3774,5;33
Customer G;BABY DRY ESA;2019-09;43521;43527;29,65454545;34,95;66;56;1957,2;30
Customer G;BABY DRY ESA;2019-10;43528;43534;29,595;31,99459459;40;37;1183,8;34
Customer G;BABY DRY ESA;2019-11;43535;43541;30,88181818;33,14146341;22;20,5;679,4;31
Customer G;BABY DRY ESA;2019-12;43542;43548;30,68181818;32,76699029;11;10,3;337,5;12
Customer G;BABY DRY ESA;2019-13;43549;43555;29,55;31,73154362;16;14,9;472,8;13
Customer G;BABY DRY ESA;2019-14;43556;43562;24,4;26,14285714;9;8,4;219,6;9
Customer G;BABY DRY ESA;2019-15;43563;43569;29,9;32,32432432;4;3,7;119,6;7
Customer G;BABY DRY ESA;2019-16;43570;43576;32,78888889;37,59235669;18;15,7;590,2;15
Customer G;BABY DRY ESA;2019-17;43577;43583;35,32307692;38,26666667;13;12;459,2;18
Customer G;BABY DRY ESA;2019-18;43584;43590;28,1118846;34,13631864;3189;2626,2;89648,8;100
Customer G;BABY DRY ESA;2019-19;43591;43597;28,02193202;33,88332252;2795;2311,5;78321,3;100
Customer G;BABY DRY ESA;2019-20;43598;43604;31,56703911;37,74549098;179;149,7;5650,5;38
Customer G;BABY DRY ESA;2019-21;43605;43611;30,38406593;36,5009901;182;151,5;5529,9;31
Customer G;BABY DRY ESA;2019-22;43612;43618;29,96964286;36,32683983;224;184,8;6713,2;22
Customer G;BABY DRY ESA;2019-23;43619;43625;27,48393651;33,23903862;3150;2604,6;86574,4;100
Customer G;BABY DRY ESA;2019-24;43626;43632;27,36519608;32,85111809;612;509,8;16747,5;81
Customer G;BABY DRY ESA;2019-25;43633;43639;29,19753086;33,93113343;81;69,7;2365;21
Customer G;BABY DRY ESA;2019-26;43640;43646;31,34285714;35,67479675;14;12,3;438,8;12
Customer G;BABY DRY ESA;2019-27;43647;43653;33,26538462;41,58173077;52;41,6;1729,8;19
Customer G;BABY DRY ESA;2019-28;43654;43660;35,46136364;43,82865169;44;35,6;1560,3;12
Customer G;BABY DRY ESA;2019-29;43661;43667;33,95;41,15151515;24;19,8;814,8;14
Customer G;BABY DRY ESA;2019-30;43668;43674;36,76;44,96636086;40;32,7;1470,4;14
Customer G;BABY DRY ESA;2019-31;43675;43681;38,12857143;46,28323699;21;17,3;800,7;10
Customer G;BABY DRY ESA;2019-32;43682;43688;29,94414508;35,75365009;965;808,2;28896,1;97
Customer G;BABY DRY ESA;2019-33;43689;43695;29,81531612;35,57059386;1123;941,3;33482,6;98
Customer G;BABY DRY ESA;2019-34;43696;43702;28,67333333;34,46314103;225;187,2;6451,5;41
Customer G;BABY DRY ESA;2019-35;43703;43709;30,09661017;35,30218688;59;50,3;1775,7;23
Customer G;BABY DRY ESA;2019-36;43710;43716;29,385;34,36842105;20;17,1;587,7;4
Customer G;BABY DRY ESA;2019-37;43717;43723;30,10540541;35,93225806;37;31;1113,9;6
Customer G;BABY DRY ESA;2019-38;43724;43730;29,34234828;35,04530056;1516;1269,3;44483;100
Customer G;BABY DRY ESA;2019-39;43731;43737;29,33792683;35,13780764;1640;1369,3;48114,2;100
Customer G;BABY DRY ESA;2019-40;43738;43744;31,29090909;37,7320341;99;82,1;3097,8;28
Customer G;BABY DRY ESA;2019-41;43745;43751;31,12881356;37,79012346;59;48,6;1836,6;24
Customer G;BABY DRY ESA;2019-42;43752;43758;30,12820513;36,94968553;78;63,6;2350;15
Customer G;BABY DRY ESA;2019-43;43759;43765;31,27916667;38,69587629;24;19,4;750,7;16
Customer G;BABY DRY ESA;2019-44;43766;43772;29,69902913;35,16091954;103;87;3059;35
Customer G;BABY DRY ESA;2019-45;43773;43779;29,04193548;32,91773309;62;54,7;1800,6;28
Customer G;BABY DRY ESA;2019-46;43780;43786;28,4516129;30,51903114;31;28,9;882;18
Customer G;BABY DRY ESA;2019-47;43787;43793;27,9;29,85608856;29;27,1;809,1;13
Customer G;BABY DRY ESA;2019-48;43794;43800;27,28461538;30,05932203;13;11,8;354,7;9
Customer G;BABY DRY ESA;2019-49;43801;43807;30,32352941;34,36666667;17;15;515,5;13
Customer G;BABY DRY ESA;2019-50;43808;43814;31,21388889;36,84262295;72;61;2247,4;15
Customer G;BABY DRY ESA;2019-51;43815;43821;28,40769231;30,52066116;13;12,1;369,3;9
Customer G;BABY DRY ESA;2019-52;43822;43828;31,74259259;38,78054299;54;44,2;1714,1;16
Customer G;BABY DRY ESA;2020-01;43829;43835;32,14285714;38,13559322;56;47,2;1800;10
Customer G;BABY DRY ESA;2020-02;43836;43842;33,18888889;36,42682927;18;16,4;597,4;13
Customer G;BABY DRY ESA;2020-03;43843;43849;29,56666667;31,67857143;15;14;443,5;9
Customer G;BABY DRY ESA;2020-04;43850;43856;30,58205128;33,5971831;39;35,5;1192,7;22
Customer G;BABY DRY ESA;2020-05;43857;43863;30,65333333;33,80882353;15;13,6;459,8;12
Customer G;BABY DRY ESA;2020-06;43864;43870;32,77142857;36,12598425;14;12,7;458,8;13
Customer G;BABY DRY ESA;2020-07;43871;43877;32,53176471;39,39031339;85;70,2;2765,2;17
Customer G;BABY DRY ESA;2020-08;43878;43884;32,35666667;36,76893939;30;26,4;970,7;13
Customer G;BABY DRY ESA;2020-09;43885;43891;29,4375;31,54017857;24;22,4;706,5;8
Customer G;BABY DRY ESA;2020-10;43892;43898;25,575;27,64864865;4;3,7;102,3;3
Customer G;BABY DRY ESA;2020-11;43899;43905;25,35;27,16071429;6;5,6;152,1;4
Customer G;BABY DRY ESA;2020-12;43906;43912;26,67777778;32,89041096;9;7,3;240,1;6
Customer G;BABY DRY ESA;2020-13;43913;43919;30,65;36,05882353;4;3,4;122,6;4
Customer G;BABY DRY ESA;2020-14;43920;43926;32,9;36,55555556;1;0,9;32,9;3
Customer G;BABY DRY ESA;2020-15;43927;43933;44,3;52,11764706;4;3,4;177,2;5
Customer G;BABY DRY ESA;2020-17;43941;43947;30,52857143;33,390625;7;6,4;213,7;8
Customer G;BABY DRY ESA;2020-18;43948;43954;29,83846154;32,325;13;12;387,9;21
Customer G;BABY DRY ESA;2020-19;43955;43961;29,95;32,20430108;10;9,3;299,5;22
Customer G;BABY DRY ESA;2020-20;43962;43968;31,86428571;34,31538462;14;13;446,1;12
Customer G;BABY DRY ESA;2020-21;43969;43975;30,7;33,01075269;10;9,3;307;15
Customer G;BABY DRY ESA;2020-22;43976;43982;27,4;28,84210526;2;1,9;54,8;6
Customer G;BABY DRY ESA;2020-23;43983;43989;27,56666667;31,29189189;21;18,5;578,9;14
Customer G;BABY DRY ESA;2020-24;43990;43996;29,1;31,0776699;11;10,3;320,1;7
Customer G;BABY DRY ESA;2020-25;43997;44003;30,15;33,97183099;8;7,1;241,2;3
Customer G;BABY DRY ESA;2020-26;44004;44010;23,4;27;3;2,6;70,2;3
Customer G;BABY DRY ESA;2020-27;44011;44017;26,57058824;28,58860759;17;15,8;451,7;6
Customer G;BABY DRY ESA;2020-28;44018;44024;25,66666667;28,51851852;12;10,8;308;6
Customer G;BABY DRY ESA;2020-29;44025;44031;25,80909091;30,20212766;11;9,4;283,9;9
Customer G;BABY DRY ESA;2020-30;44032;44038;28,18181818;30,09708738;11;10,3;310;10
Customer G;BABY DRY ESA;2020-31;44039;44045;27,75;29,73214286;6;5,6;166,5;9
Customer G;BABY DRY ESA;2020-32;44046;44052;32,9;34,63157895;2;1,9;65,8;8
Customer G;BABY DRY ESA;2020-33;44053;44059;32,9;36,55555556;1;0,9;32,9;6
Customer G;BABY DRY ESA;2020-34;44060;44066;32,9;37,38636364;10;8,8;329;8
Customer G;BABY DRY ESA;2020-35;44067;44073;32,33913043;38,14358974;23;19,5;743,8;18
Customer G;BABY DRY ESA;2020-36;44074;44080;32,9;40,6827957;23;18,6;756,7;17
Customer G;BABY DRY ESA;2020-37;44081;44087;31,36315789;36,78395062;19;16,2;595,9;22
Customer G;BABY DRY ESA;2020-38;44088;44094;30,988;35,37442922;25;21,9;774,7;22
Customer G;BABY DRY ESA;2020-39;44095;44101;31,24444444;35,15;9;8;281,2;21
Customer G;BABY DRY ESA;2020-40;44102;44108;29,26428571;33,58196721;14;12,2;409,7;17
Customer G;BABY DRY ESA;2020-41;44109;44115;32,9;40,51724138;25;20,3;822,5;14
Customer G;BABY DRY ESA;2020-42;44116;44122;32,65526316;38,2403698;76;64,9;2481,8;29
Customer G;BABY DRY ESA;2020-43;44123;44129;32,57402597;39,190625;77;64;2508,2;25
Customer G;BABY DRY ESA;2020-44;44130;44136;31,91724138;37,47368421;58;49,4;1851,2;40
Customer G;BABY DRY ESA;2020-45;44137;44143;29,84533333;33,76168929;75;66,3;2238,4;37
Customer G;BABY DRY ESA;2020-46;44144;44150;31,84333333;37,75889328;30;25,3;955,3;27
Customer G;BABY DRY ESA;2020-47;44151;44157;32,68;38,296875;15;12,8;490,2;14
Customer G;BABY DRY ESA;2020-48;44158;44164;32,53;37,3908046;10;8,7;325,3;15
Customer G;BABY DRY ESA;2020-49;44165;44171;31,3;34,77777778;5;4,5;156,5;9
Customer G;BABY DRY ESA;2020-50;44172;44178;32,9;39,35889571;39;32,6;1283,1;12
Customer G;BABY DRY ESA;2020-51;44179;44185;32,448;40,05925926;50;40,5;1622,4;14
Customer G;BABY DRY ESA;2020-52;44186;44192;32,58378378;39,01618123;37;30,9;1205,6;15
Customer G;BABY DRY ESA;2021-00;44193;44199;32,4;37,02857143;16;14;518,4;7
Customer G;BABY DRY ESA;2021-01;44200;44206;32,9;37,07042254;8;7,1;263,2;10
Customer G;BABY DRY ESA;2021-02;44207;44213;32,505;34,76470588;20;18,7;650,1;18
Customer G;BABY DRY ESA;2021-03;44214;44220;30,26666667;32,42857143;9;8,4;272,4;12
Customer G;BABY DRY ESA;2021-04;44221;44227;30,76666667;33,26126126;12;11,1;369,2;16
Customer G;BABY DRY ESA;2021-05;44228;44234;34,56;41,60513644;75;62,3;2592;34
Customer G;BABY DRY ESA;2021-06;44235;44241;34,66796117;41,61771562;103;85,8;3570,8;33
Customer G;BABY DRY ESA;2021-07;44242;44248;34,71954023;40,59946237;87;74,4;3020,6;32
Customer G;BABY DRY ESA;2021-08;44249;44255;34,85714286;41,07744108;35;29,7;1220;18
Customer G;BABY DRY ESA;2021-09;44256;44262;34,70243902;41,48104956;41;34,3;1422,8;16
Customer G;BABY DRY ESA;2021-10;44263;44269;34,81282051;40,05014749;39;33,9;1357,7;24
Customer G;BABY DRY ESA;2021-11;44270;44276;34,9;42,09727626;31;25,7;1081,9;23
Customer G;BABY DRY ESA;2021-12;44277;44283;34,54642857;39,64344262;28;24,4;967,3;33
Customer G;BABY DRY ESA;2021-13;44284;44290;34,78947368;38,88235294;19;17;661;26
Customer G;BABY DRY ESA;2021-14;44291;44297;34,9;42,20465116;26;21,5;907,4;16
Customer G;BABY DRY ESA;2021-15;44298;44304;33,72424242;39,88888889;33;27,9;1112,9;29
Customer G;BABY DRY ESA;2021-16;44305;44311;34,81052632;40,32926829;19;16,4;661,4;23
Customer G;BABY DRY ESA;2021-17;44312;44318;34,84516129;42,1953125;31;25,6;1080,2;14
Customer G;BABY DRY ESA;2021-18;44319;44325;33,76315789;39,59876543;19;16,2;641,5;19
Customer G;BABY DRY ESA;2021-19;44326;44332;34,9;40,04918033;14;12,2;488,6;20
Customer G;BABY DRY ESA;2021-20;44333;44339;34,77142857;39,90163934;14;12,2;486,8;13
Customer G;BABY DRY ESA;2021-21;44340;44346;33,08181818;37,90625;11;9,6;363,9;14
Customer G;BABY DRY ESA;2021-22;44347;44353;34,9;38,30487805;9;8,2;314,1;17
Customer G;BABY DRY ESA;2021-23;44354;44360;34,9;39,65909091;10;8,8;349;10
Customer G;BABY DRY ESA;2021-24;44361;44367;34,9;38,77777778;3;2,7;104,7;7
Customer G;BABY DRY ESA;2021-25;44368;44374;34,9;37,12765957;5;4,7;174,5;9
Customer G;BABY DRY ESA;2021-26;44375;44381;34,9;37,39285714;3;2,8;104,7;12
Customer G;BABY DRY ESA;2021-27;44382;44388;32,025;34,16;8;7,5;256,2;17
Customer G;BABY DRY ESA;2021-28;44389;44395;32,12222222;34,41666667;9;8,4;289,1;21
Customer G;BABY DRY ESA;2021-29;44396;44402;30,8;33,11827957;10;9,3;308;21
Customer G;BABY DRY ESA;2021-30;44403;44409;32,32857143;34,81538462;7;6,5;226,3;17
